"ACCOUNTID","AMOUNT","CAMPAIGNID","CLOSEDATE","CONTACTID","CREATEDBYID","CREATEDDATE","CURRENTGENERATORS__C","DELIVERYINSTALLATIONSTATUS__C","DESCRIPTION","EXPECTEDREVENUE","FISCAL","FISCALQUARTER","FISCALYEAR","FORECASTCATEGORY","FORECASTCATEGORYNAME","HASOPPORTUNITYLINEITEM","HASOPENACTIVITY","HASOVERDUETASK","ID","ISCLOSED","ISDELETED","ISPRIVATE","ISWON","LASTACTIVITYDATE","LASTAMOUNTCHANGEDHISTORYID","LASTCLOSEDATECHANGEDHISTORYID","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTSTAGECHANGEDATE","LASTVIEWEDDATE","LEADSOURCE","MAINCOMPETITORS__C","NAME","NEXTSTEP","OPPORTUNITY_SOURCE__C","ORDERNUMBER__C","OWNERID","PRICEBOOK2ID","PROBABILITY","PUSHCOUNT","RECORDTYPEID","STAGENAME","SYSTEMMODSTAMP","TOTALOPPORTUNITYQUANTITY","TRACKINGNUMBER__C","TYPE"
"0012w00001Cq73fAAB","208375.0","","2023-03-20","","0052w00000B4VTyAAN","2022-10-04T00:00:00.000Z","","","","104187.5","2023 1","1","2023","Pipeline","Pipeline","true","true","true","0062w00000GjfFgAAJ","false","false","false","false","2023-01-16","0082w00000rVzOQAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Trade Show","","Opportunity for Bennett62","","Alliances","","0052w00000BXX9uAAH","01s2w00000J2EzPAAV","50.0","0","0122w000001Ypd0AAC","Value Proposition","2023-01-12T23:34:13.000Z","665.0","","New Business / Add-on"
"0012w00001Cq7BlAAJ","1003750.0","","2022-03-03","","0052w00000B4VTyAAN","2022-01-03T00:00:00.000Z","","","","1003750.0","2022 1","1","2022","Closed","Closed","true","false","false","0062w00000GjfKhAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:55.000Z","","","","Web","","Opportunity for Alexander455","","Marketing","","0052w00000BXX9uAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:55.000Z","803.0","","New Business"
"0012w00001Cq79oAAB","103690.0","","2022-08-17","","0052w00000B4VTyAAN","2022-07-07T00:00:00.000Z","","","","0.0","2022 3","3","2022","Omitted","Omitted","true","false","false","0062w00000GjfKkAAJ","true","false","false","false","","0082w00000rVzRwAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Employee Referral","","Opportunity for Stevenson463","","Marketing","","0052w00000BXX9pAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:04.000Z","2190.0","","New Business / Add-on"
"0012w00001Cq7B0AAJ","805000.0","","2022-03-26","","0052w00000B4VTyAAN","2021-10-24T00:00:00.000Z","","","","805000.0","2022 1","1","2022","Closed","Closed","true","false","false","0062w00000GjfKlAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Partner","","Opportunity for Arnold464","","AE","","0052w00000BXXA3AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:59.000Z","644.0","","New Business / Add-on"
"0012w00001Cq6ymAAB","3198400.0","","2022-02-08","","0052w00000B4VTyAAN","2021-08-03T00:00:00.000Z","","","","3198400.0","2022 1","1","2022","Closed","Closed","true","false","false","0062w00000GjfKmAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Web","","Opportunity for Wolfe807","","AE","","0052w00000BXXA2AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:06.000Z","1999.0","","New Business"
"0012w00001Cq78SAAR","895290.0","","2023-08-18","","0052w00000B4VTyAAN","2023-01-10T00:00:00.000Z","","","","179058.0","2023 3","3","2023","Pipeline","Pipeline","true","false","false","0062w00000GjfKnAAJ","false","false","false","false","2023-01-16","0082w00000rVzOuAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Web","","Opportunity for Hamilton810","","BDR","","0052w00000BXX9qAAH","01s2w00000J2EzPAAV","20.0","0","0122w000001Ypd0AAC","Needs Analysis","2023-01-12T23:34:15.000Z","3896.0","","New Business"
"0012w00001Cq72YAAR","260500.0","","2022-04-04","","0052w00000B4VTyAAN","2021-12-04T00:00:00.000Z","","","","0.0","2022 2","2","2022","Omitted","Omitted","true","false","false","0062w00000GjfKoAAJ","true","false","false","false","","","","0052w00000B4VTyAAN","2023-01-12T23:34:01.000Z","","","","Employee Referral","","Opportunity for Hall811","","AE","","0052w00000BXX9qAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:01.000Z","521.0","","New Business"
"0012w00001Cq7CQAAZ","1750.0","","2023-04-01","","0052w00000B4VTyAAN","2022-11-09T00:00:00.000Z","","","","350.0","2023 2","2","2023","Pipeline","Pipeline","true","true","true","0062w00000GjfKqAAJ","false","false","false","false","2023-01-11","","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Employee Referral","","Opportunity for Stokes814","","BDR","","0052w00000BXX9sAAH","01s2w00000J2EzPAAV","20.0","0","0122w000001Ypd0AAC","Needs Analysis","2023-01-12T23:34:13.000Z","35.0","","New Business / Add-on"
"0012w00001Cq702AAB","323550.0","","2022-10-10","","0052w00000B4VTyAAN","2022-02-19T00:00:00.000Z","","","","323550.0","2022 4","4","2022","Closed","Closed","true","false","false","0062w00000GjfKrAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:34:01.000Z","","","","Employee Referral","","Opportunity for Goodman815","","Alliances","","0052w00000BXX9pAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:01.000Z","1438.0","","Existing Business"
"0012w00001Cq74NAAR","14720.0","","2022-08-19","","0052w00000B4VTyAAN","2022-07-13T00:00:00.000Z","","","","14720.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfKsAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Employee Referral","","Opportunity for Carter816","","AE","","0052w00000BXXA0AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:59.000Z","368.0","","New Business"
"0012w00001Cq73LAAR","913860.0","","2023-04-08","","0052w00000B4VTyAAN","2022-11-18T00:00:00.000Z","","","","456930.0","2023 2","2","2023","Pipeline","Pipeline","true","true","false","0062w00000GjfKuAAJ","false","false","false","false","2023-01-25","0082w00000rVzMxAAK","","0052w00000B4VTyAAN","2023-01-12T23:33:57.000Z","","","","Web","","Opportunity for Johnston824","","BDR","","0052w00000BXX9pAAH","01s2w00000J2EzPAAV","50.0","0","0122w000001Ypd0AAC","Value Proposition","2023-01-12T23:34:13.000Z","2145.0","","Existing Business"
"0012w00001Cq78mAAB","230520.0","","2022-04-17","","0052w00000B4VTyAAN","2022-03-20T00:00:00.000Z","","","","230520.0","2022 2","2","2022","Closed","Closed","true","false","false","0062w00000GjfKvAAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Employee Referral","","Opportunity for Powell825","","Alliances","","0052w00000BXX9lAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:06.000Z","1921.0","","New Business"
"0012w00001Cq7BeAAJ","1817815.0","","2022-09-11","","0052w00000B4VTyAAN","2022-08-12T00:00:00.000Z","","","","0.0","2022 3","3","2022","Omitted","Omitted","true","false","false","0062w00000GjfKxAAJ","true","false","false","false","","0082w00000rVzMyAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Word of mouth","","Opportunity for Stone1195","","Alliances","","0052w00000BXX9rAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:04.000Z","3568.0","","New Business"
"0012w00001Cq7DDAAZ","1593200.0","","2023-01-13","","0052w00000B4VTyAAN","2022-11-27T00:00:00.000Z","","","","1115240.0","2023 1","1","2023","BestCase","Best Case","true","true","true","0062w00000GjfKyAAJ","false","false","false","false","2022-12-23","","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Advertisement","","Opportunity for Hayes1197","","AE","","0052w00000BXXA3AAP","01s2w00000J2EzPAAV","70.0","0","0122w000001Ypd0AAC","Perception Analysis","2023-01-12T23:34:13.000Z","1138.0","","Existing Business"
"0012w00001Cq7DIAAZ","40480.0","","2022-12-18","","0052w00000B4VTyAAN","2022-11-27T00:00:00.000Z","","","","0.0","2022 4","4","2022","Omitted","Omitted","true","true","true","0062w00000GjfKzAAJ","true","false","false","false","2023-01-05","","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Employee Referral","","Opportunity for Logan1198","","AE","","0052w00000BXX9qAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:13.000Z","1012.0","","New Business"
"0012w00001Cq7BkAAJ","16485.0","","2022-01-09","","0052w00000B4VTyAAN","2021-10-16T00:00:00.000Z","","","","16485.0","2022 1","1","2022","Closed","Closed","true","false","false","0062w00000GjfL1AAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Employee Referral","","Opportunity for Lane1202","","BDR","","0052w00000BXX9nAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:59.000Z","471.0","","New Business / Add-on"
"0012w00001Cq73LAAR","3541100.0","","2023-03-04","","0052w00000B4VTyAAN","2022-08-18T00:00:00.000Z","","","","708220.0","2023 1","1","2023","Pipeline","Pipeline","true","true","false","0062w00000GjfQ7AAJ","false","false","false","false","2023-02-03","0082w00000rVzNpAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:01.000Z","","","","Employee Referral","","Opportunity for Ferguson1365","","BDR","","0052w00000BXX9yAAH","01s2w00000J2EzPAAV","20.0","0","0122w000001Ypd0AAC","Needs Analysis","2023-01-12T23:34:14.000Z","2426.0","","Existing Business"
"0012w00001Cq7EAAAZ","2649500.0","","2023-05-31","","0052w00000B4VTyAAN","2022-12-02T00:00:00.000Z","","","","529900.0","2023 2","2","2023","Pipeline","Pipeline","true","true","false","0062w00000GjfQ9AAJ","false","false","false","false","2023-01-18","0082w00000rVzNqAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Word of mouth","","Opportunity for Wilkins1370","","BDR","","0052w00000BXX9nAAH","01s2w00000J2EzPAAV","20.0","0","0122w000001Ypd0AAC","Needs Analysis","2023-01-12T23:34:14.000Z","2398.0","","New Business / Add-on"
"0012w00001Cq70UAAR","932900.0","","2022-08-15","","0052w00000B4VTyAAN","2022-05-31T00:00:00.000Z","","","","932900.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfQAAAZ","true","false","false","true","","0082w00000rVzPSAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Partner","","Opportunity for Wilkins1372","","AE","","0052w00000BXXA2AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:06.000Z","2082.0","","New Business / Add-on"
"0012w00001Cq6ytAAB","3463920.0","","2022-10-02","","0052w00000B4VTyAAN","2022-06-26T00:00:00.000Z","","","","3463920.0","2022 4","4","2022","Closed","Closed","true","false","false","0062w00000GjfQCAAZ","true","false","false","true","","0082w00000rVzNrAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Trade Show","","Opportunity for Dennis1374","","Alliances","","0052w00000BXXA0AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:06.000Z","2856.0","","Existing Business"
"0012w00001Cq71ZAAR","112000.0","","2022-12-15","","0052w00000B4VTyAAN","2022-08-29T00:00:00.000Z","","","","0.0","2022 4","4","2022","Omitted","Omitted","true","true","true","0062w00000GjfQDAAZ","true","false","false","false","2023-02-05","0082w00000rVzPTAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Seminar - Internal","","Opportunity for Buchanan1727","","AE","","0052w00000BXXA3AAP","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:14.000Z","1594.0","","New Business"
"0012w00001Cq79hAAB","1994920.0","","2023-02-16","","0052w00000B4VTyAAN","2022-10-27T00:00:00.000Z","","","","1795428.0","2023 1","1","2023","Forecast","Commit","true","true","true","0062w00000GjfQFAAZ","false","false","false","false","2023-01-09","0082w00000rVzRZAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Employee Referral","","Opportunity for White1730","","Marketing","","0052w00000BXX9nAAH","01s2w00000J2EzPAAV","90.0","0","0122w000001Ypd0AAC","Negotiation/Review","2023-01-12T23:34:14.000Z","2703.0","","New Business / Add-on"
"0012w00001Cq71jAAB","1337090.0","","2022-09-07","","0052w00000B4VTyAAN","2022-06-26T00:00:00.000Z","","","","1337090.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfQKAAZ","true","false","false","true","","0082w00000rVzRaAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Partner","","Opportunity for Meyer1740","","BDR","","0052w00000BXXA3AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:06.000Z","3170.0","","Existing Business"
"0012w00001Cq78dAAB","1580935.0","","2023-02-20","","0052w00000B4VTyAAN","2022-10-06T00:00:00.000Z","","","","158093.5","2023 1","1","2023","Pipeline","Pipeline","true","true","true","0062w00000GjfQLAAZ","false","false","false","false","2023-01-04","0082w00000rVzNsAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Employee Referral","","Opportunity for Phillips1742","","AE","","0052w00000BXX9tAAH","01s2w00000J2EzPAAV","10.0","0","0122w000001Ypd0AAC","Qualification","2023-01-12T23:34:14.000Z","4316.0","","New Business / Add-on"
"0012w00001Cq7DtAAJ","535160.0","","2022-06-23","","0052w00000B4VTyAAN","2022-01-07T00:00:00.000Z","","","","0.0","2022 2","2","2022","Omitted","Omitted","true","false","false","0062w00000GjfQMAAZ","true","false","false","false","","0082w00000rVzQaAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Word of mouth","","Opportunity for Smith1744","","Marketing","","0052w00000BXXA2AAP","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:04.000Z","1423.0","","New Business"
"0012w00001Cq791AAB","918500.0","","2023-02-03","","0052w00000B4VTyAAN","2022-09-17T00:00:00.000Z","","","","642950.0","2023 1","1","2023","BestCase","Best Case","true","true","true","0062w00000GjfQNAAZ","false","false","false","false","2023-01-28","","","0052w00000B4VTyAAN","2023-01-12T23:33:55.000Z","","","","Trade Show","","Opportunity for Rhodes1746","","BDR","","0052w00000BXX9qAAH","01s2w00000J2EzPAAV","70.0","0","0122w000001Ypd0AAC","Perception Analysis","2023-01-12T23:34:14.000Z","835.0","","New Business"
"0012w00001Cq79qAAB","73600.0","","2022-07-09","","0052w00000B4VTyAAN","2022-02-17T00:00:00.000Z","","","","73600.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfQPAAZ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Partner","","Opportunity for Jackson611","","BDR","","0052w00000BXX9rAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:03.000Z","1840.0","","Existing Business"
"0012w00001Cq738AAB","765600.0","","2022-12-13","","0052w00000B4VTyAAN","2022-05-16T00:00:00.000Z","","","","0.0","2022 4","4","2022","Omitted","Omitted","true","true","true","0062w00000GjfQQAAZ","true","false","false","false","2023-01-25","0082w00000rVzRbAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Web","","Opportunity for Keller612","","BDR","","0052w00000BXX9nAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:14.000Z","1218.0","","Existing Business"
"0012w00001Cq76iAAB","834280.0","","2022-12-06","","0052w00000B4VTyAAN","2022-10-08T00:00:00.000Z","","","","834280.0","2022 4","4","2022","Closed","Closed","true","false","false","0062w00000GjfQRAAZ","true","false","false","true","","0082w00000rVzNtAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Employee Referral","","Opportunity for Osborne613","","AE","","0052w00000BXX9pAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:04.000Z","4756.0","","New Business"
"0012w00001Cq6zYAAR","2169600.0","","2022-11-30","","0052w00000B4VTyAAN","2022-09-30T00:00:00.000Z","","","","2169600.0","2022 4","4","2022","Closed","Closed","true","false","false","0062w00000GjfL2AAJ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:59.000Z","","","","Public Relations","","Opportunity for Nichols1204","","AE","","0052w00000BXXA3AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:59.000Z","1356.0","","New Business"
"0012w00001Cq76DAAR","1639550.0","","2022-08-27","","0052w00000B4VTyAAN","2022-07-06T00:00:00.000Z","","","","1639550.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfL5AAJ","true","false","false","true","","0082w00000rVzRHAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Partner","","Opportunity for Murray1210","","Marketing","","0052w00000BXX9yAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:04.000Z","1879.0","","New Business / Add-on"
"0012w00001Cq75QAAR","580000.0","","2022-06-19","","0052w00000B4VTyAAN","2021-11-22T00:00:00.000Z","","","","0.0","2022 2","2","2022","Omitted","Omitted","true","false","false","0062w00000GjfL6AAJ","true","false","false","false","","","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Advertisement","","Opportunity for Wagner1214","","Marketing","","0052w00000BXXA0AAP","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:03.000Z","1160.0","","New Business / Add-on"
"0012w00001Cq6yYAAR","7425.0","","2022-09-27","","0052w00000B4VTyAAN","2022-02-06T00:00:00.000Z","","","","0.0","2022 3","3","2022","Omitted","Omitted","true","false","false","0062w00000GjfL8AAJ","true","false","false","false","","","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Employee Referral","","Opportunity for Yates1567","","Marketing","","0052w00000BXXA2AAP","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:04.000Z","33.0","","New Business"
"0012w00001Cq75CAAR","198000.0","","2022-10-25","","0052w00000B4VTyAAN","2022-09-26T00:00:00.000Z","","","","198000.0","2022 4","4","2022","Closed","Closed","true","false","false","0062w00000GjfLAAAZ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:33:55.000Z","","","","Web","","Opportunity for Curtis1571","","Marketing","","0052w00000BXX9uAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:33:55.000Z","1650.0","","New Business"
"0012w00001Cq74GAAR","3990000.0","","2022-10-16","","0052w00000B4VTyAAN","2022-05-12T00:00:00.000Z","","","","0.0","2022 4","4","2022","Omitted","Omitted","true","false","false","0062w00000GjfLCAAZ","true","false","false","false","","0082w00000rVzRIAA0","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Public Relations","","Opportunity for Williamson1573","","AE","","0052w00000BXX9vAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:04.000Z","3192.0","","New Business / Add-on"
"0012w00001Cq7CfAAJ","2008900.0","","2022-07-20","","0052w00000B4VTyAAN","2022-05-08T00:00:00.000Z","","","","2008900.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfLGAAZ","true","false","false","true","","0082w00000rVzRxAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:06.000Z","","","","Partner","","Opportunity for Campbell1583","","BDR","","0052w00000BXX9wAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:06.000Z","1949.0","","New Business"
"0012w00001Cq74GAAR","1728950.0","","2022-10-13","","0052w00000B4VTyAAN","2022-07-21T00:00:00.000Z","","","","0.0","2022 4","4","2022","Omitted","Omitted","true","false","false","0062w00000GjfLHAAZ","true","false","false","false","","0082w00000rVzOvAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:01.000Z","","","","Partner","","Opportunity for Lamb1584","","Marketing","","0052w00000BXX9pAAH","01s2w00000J2EzPAAV","0.0","0","0122w000001Ypd0AAC","Closed Lost","2023-01-12T23:34:01.000Z","1832.0","","Existing Business"
"0012w00001Cq76NAAR","127600.0","","2022-07-08","","0052w00000B4VTyAAN","2022-04-19T00:00:00.000Z","","","","127600.0","2022 3","3","2022","Closed","Closed","true","false","false","0062w00000GjfLIAAZ","true","false","false","true","","","","0052w00000B4VTyAAN","2023-01-12T23:34:04.000Z","","","","Advertisement","","Opportunity for Bates1952","","AE","","0052w00000BXXA2AAP","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:04.000Z","638.0","","New Business"
"0012w00001Cq735AAB","171660.0","","2023-01-01","","0052w00000B4VTyAAN","2022-05-17T00:00:00.000Z","","","","171660.0","2023 1","1","2023","Closed","Closed","true","true","true","0062w00000GjfLJAAZ","true","false","false","true","2023-01-13","0082w00000rVzMzAAK","","0052w00000B4VTyAAN","2023-01-12T23:34:03.000Z","","","","Seminar - Internal","","Opportunity for Webster1954","","Marketing","","0052w00000BXX9wAAH","01s2w00000J2EzPAAV","100.0","0","0122w000001Ypd0AAC","Closed Won","2023-01-12T23:34:13.000Z","2004.0","","New Business"
